charactor
char,1,100.00000,0.00000,0.66000,1.40000
stroke,1,10
100.00000,1.40000
89.43662,1.21500
75.35211,1.11633
62.67606,1.05467
48.94147,1.01013
36.86177,0.97254
22.66501,0.92743
11.95517,0.89091
1.40845,0.79567
0.00000,0.0000
