charactor
char,1,100.00000,0.00000,0.80000,1.35000
stroke,1,15
100.00000,1.35000
93.78882,1.26111
86.02484,1.21667
78.88199,1.19444
73.91304,1.18333
69.56522,1.17778
59.62733,1.17500
47.20497,1.17222
31.62286,1.16284
20.17509,1.14914
8.07453,1.10556
5.16925,1.06125
3.10559,1.00000
1.24224,0.90000
0.00000,0.80000
