charactor
char,1,100.00000,0.00000,0.00000,1.30000
stroke,1,15
100.00000,1.30000
96.26923,1.23349
90.05128,1.18916
80.72436,1.16145
72.01923,1.15313
66.42308,1.15036
55.23077,1.14482
33.68244,1.13443
24.98506,1.12508
17.92308,1.10602
11.70513,1.07831
6.60025,1.02075
4.24359,0.95084
3.00000,0.84000
0.00000,0.00000
